# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   infores: https://w3id.org/information-resource-registry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: https://w3id.org/monarch-initiative/rare-disease-identification/mappings/mondo_icd10cm_exactmatch
# mapping_set_version: 2026-09-12
# mapping_set_title: Prioritised rare disease list, MONDO to ICD-10-CM exact matches
# subject_source: infores:mondo
# object_source: infores:icd10cm
# comment: Exact matches only. Rows with object_id sssom:NoTermFound record a searched-and-not-found decision, not an absence of effort. semapv:CompositeMatching rows were adjudicated by an LLM over lexically retrieved candidates and carry the reason in `comment`; they are proposals for human review, not curated assertions.
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_preprocessing	match_string	object_match_field	subject_type	object_type	comment
MONDO:0030457	immunodeficiency 87 and autoimmunity	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No immunodeficiency rubric is offered at all; the candidates are anaemia, carnitine-deficiency and muscular dystrophy codes, none denoting immunodeficiency 87 and autoimmunity.
MONDO:0030458	Charcot-Marie-Tooth disease, axonal, Type 2HH	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G60.0 'Hereditary motor and sensory neuropathy' is the broad CMT/HMSN grouping, far broader than the axonal subtype CMT2HH.
MONDO:0030471	Galloway-Mowat syndrome 9	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0030476	Galloway-Mowat syndrome 10	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	All candidates are burn, corrosion, NIHSS or gestation codes matching only the numeral 10; none denotes Galloway-Mowat syndrome.
MONDO:0030480	hearing loss, autosomal recessive 119	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', is a broad clinical grouping, not the recessive locus DFNB119.
MONDO:0030483	immunodeficiency 88	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV codes and broad immunodeficiency groupings; none denotes immunodeficiency 88.
MONDO:0030484	immunodeficiency 89 and autoimmunity	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are burn and corrosion codes for 80-89% body surface plus HIV codes, matched on the numeral 89; none denotes immunodeficiency 89 and autoimmunity.
MONDO:0030491	immunodeficiency 91 and hyperinflammation	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV codes and broad immunodeficiency groupings such as D80; none denotes immunodeficiency 91 with hyperinflammation.
MONDO:0030498	immunodeficiency 92	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV codes and broad immunodeficiency groupings; none denotes immunodeficiency 92.
MONDO:0030500	Loeys-Dietz syndrome 6	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0030503	cholestasis, progressive familial intrahepatic, 7, with or without hearing loss	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No progressive familial intrahepatic cholestasis rubric is offered; the closest, O26.64 'Intrahepatic cholestasis of pregnancy', is an obstetric condition and the H90/H91 codes name only the hearing-loss feature.
MONDO:0030514	leukodystrophy, hypomyelinating, 23, with ataxia, deafness, liver dysfunction, and dilated cardiomyopathy	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate, I42.0 'Dilated cardiomyopathy', names one feature of this hypomyelinating leukodystrophy rather than the leukodystrophy itself.
MONDO:0030525	epidermolysis bullosa simplex 2B, generalized intermediate	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q81.0 'Epidermolysis bullosa simplex' is the rubric for EBS as a whole, broader than the generalized intermediate 2B subtype.
MONDO:0030528	immunodeficiency 93 and hypertrophic cardiomyopathy	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, I42.1 'Obstructive hypertrophic cardiomyopathy', names only the cardiac feature and not the immunodeficiency syndrome IMD93.
MONDO:0030543	combined oxidative phosphorylation deficiency 54	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81 'Combined immunodeficiencies', shares only the word 'combined'; no candidate denotes combined oxidative phosphorylation deficiency 54.
MONDO:0030549	hearing loss, autosomal dominant 81	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', is a broad clinical grouping rather than the dominant locus DFNA81.
MONDO:0030553	acromesomelic dysplasia 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No skeletal dysplasia candidate is offered; the 'dysplasia' hits such as D46.A and I77.3 are haematological and vascular conditions.
MONDO:0030606	Bryant-Li-Bhoj neurodevelopmental syndrome 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F88 'Other disorders of psychological development', is a residual bucket, not the CHD3-related Bryant-Li-Bhoj neurodevelopmental syndrome 1.
MONDO:0030607	Bryant-Li-Bhoj neurodevelopmental syndrome 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F88 'Other disorders of psychological development', is a residual bucket, not Bryant-Li-Bhoj neurodevelopmental syndrome 2.
MONDO:0030680	cardiomyopathy, dilated, 2F	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	I42.0 'Dilated cardiomyopathy' is the generic DCM rubric, broader than the genetic subtype dilated cardiomyopathy 2F.
MONDO:0030681	immunodeficiency 94 with autoinflammation and dysmorphic facies	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are the broad D80-D89 immunodeficiency grouping and unrelated dysmorphism codes such as Q86.0; none denotes immunodeficiency 94 with autoinflammation and dysmorphic facies.
MONDO:0030689	Charcot-Marie-Tooth disease, demyelinating, IIA 1H	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G60.0 'Hereditary motor and sensory neuropathy' is the broad CMT grouping covering all demyelinating and axonal forms, broader than this numbered subtype.
MONDO:0030690	pulmonary fibrosis and/or bone marrow failure, telomere-related, 6	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates, D61.89 and J84.10 'Pulmonary fibrosis, unspecified', each capture only one manifestation and neither denotes the telomere-related pulmonary fibrosis/bone marrow failure syndrome.
MONDO:0030692	immunodeficiency 95	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV codes and broad immunodeficiency groupings; none denotes immunodeficiency 95.
MONDO:0030693	immunodeficiency 96	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV codes and broad immunodeficiency groupings such as D80; none denotes immunodeficiency 96.
MONDO:0030696	mitochondrial DNA depletion syndrome 20 (mngie type)	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad grouping for mitochondrial disease, not mitochondrial DNA depletion syndrome 20 of MNGIE type.
MONDO:0030714	osteogenesis imperfecta, IIA 22	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q78.0 'Osteogenesis imperfecta' is the rubric for OI as a whole, broader than the gene-defined subtype osteogenesis imperfecta IIA 22.
MONDO:0030717	immunodeficiency 97 with autoinflammation	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV codes and broad immunodeficiency groupings; none denotes immunodeficiency 97 with autoinflammation.
MONDO:0030719	hearing loss, autosomal dominant 82	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', is a broad clinical grouping, not the dominant locus DFNA82.
MONDO:0030723	hearing loss, autosomal dominant 83	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', is a broad clinical grouping, not the dominant locus DFNA83.
MONDO:0030724	hearing loss, autosomal dominant 84	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', is a broad clinical grouping, not the dominant locus DFNA84.
MONDO:0030727	developmental and epileptic encephalopathy 101	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G93.45 'Developmental and epileptic encephalopathy' is the grouping rubric for all DEEs, broader than developmental and epileptic encephalopathy 101.
MONDO:0030731	aortic aneurysm, familial thoracic 12	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, I71.2 'Thoracic aortic aneurysm, without rupture', is an anatomic/clinical rubric covering thoracic aneurysms of any cause, not the familial genetic subtype AAT12.
MONDO:0030748	epidermolysis bullosa, junctional 3A, intermediate	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, Q81.1 'Epidermolysis bullosa letalis', denotes the severe (Herlitz) junctional form, whereas this term is the intermediate junctional 3A subtype.
MONDO:0030756	Stuve-Wiedemann syndrome 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, Q87.3 'Congenital malformation syndromes involving early overgrowth', is the wrong grouping entirely, since Stuve-Wiedemann syndrome is a bone dysplasia with short stature.
MONDO:0030770	congenital disorder of deglycosylation 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No congenital disorder of deglycosylation rubric is offered; the closest, A50 'Congenital syphilis', shares only the word 'congenital'.
MONDO:0030798	immunodeficiency 99 with hypogammaglobulinemia and autoimmune cytopenias	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D80.0 'Hereditary hypogammaglobulinemia', covers hereditary agammaglobulinaemias generally and omits the autoimmune cytopenia component, so it is not immunodeficiency 99.
MONDO:0030813	immunodeficiency 101 (varicella zoster virus-specific)	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D82.3, is the EBV-specific hereditary immunodeficiency, a different pathogen-specific entity from varicella zoster virus-specific immunodeficiency 101.
MONDO:0030835	developmental delay, impaired growth, dysmorphic facies, and axonal neuropathy	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0030841	mismatch repair cancer syndrome 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No mismatch repair cancer syndrome code is offered; the candidates are unspecified-neoplasm rubrics such as C80.1 'Malignant (primary) neoplasm, unspecified'.
MONDO:0030852	neurodevelopmental disorder with dysmorphic facies, sleep disturbance, and brain abnormalities	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0030856	developmental and epileptic encephalopathy 89	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G93.45 'Developmental and epileptic encephalopathy' is the grouping rubric for all DEEs, broader than developmental and epileptic encephalopathy 89.
MONDO:0030858	immunodeficiency 75	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV codes and broad immunodeficiency groupings; none denotes immunodeficiency 75.
MONDO:0030860	neuronopathy, distal hereditary motor, type 5C	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, G12.1 'Other inherited spinal muscular atrophy', is a residual bucket covering many inherited motor neuronopathies, broader than distal hereditary motor neuronopathy type 5C.
MONDO:0030861	osteogenesis imperfecta, type 21	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q78.0 'Osteogenesis imperfecta' is the rubric for OI as a whole, broader than osteogenesis imperfecta type 21.
MONDO:0030873	cardiofacioneurodevelopmental syndrome	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0030880	mandibuloacral dysplasia progeroid syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No progeroid or mandibuloacral dysplasia code is offered; the 'dysplasia' candidates such as C92.A and D46.A are haematological neoplasms.
MONDO:0030887	cardiomyopathy, dilated, 2G	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	I42.0 'Dilated cardiomyopathy' is the generic DCM rubric covering all aetiologies, broader than the genetic subtype dilated cardiomyopathy 2G.
MONDO:0030893	leukoencephalopathy, progressive, infantile-onset, with or without deafness	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, A81.2 'Progressive multifocal leukoencephalopathy', is a JC virus infection and a wholly different disease despite the shared words 'progressive leukoencephalopathy'.
MONDO:0030898	immunodeficiency 76	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV codes and broad immunodeficiency groupings; none denotes immunodeficiency 76.
MONDO:0030902	mitochondrial complex I deficiency, nuclear type 36	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', shares only the string 'complex I deficiency' and is an immune defect, not mitochondrial complex I deficiency.
MONDO:0030905	hearing loss, autosomal recessive 117	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', is a broad clinical grouping, not the recessive locus DFNB117.
MONDO:0030907	intellectual disability, X-linked 106	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F78.A 'Other genetic related intellectual disabilities', is a residual genetic-ID bucket, not X-linked intellectual disability 106.
MONDO:0030908	intellectual disability, X-linked, syndromic, 35	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F78.A9 'Other genetic related intellectual disability', is an explicit residual NEC rubric, not syndromic X-linked intellectual disability 35.
MONDO:0030913	intellectual disability, autosomal dominant 48	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F78.A 'Other genetic related intellectual disabilities', is a residual bucket, not autosomal dominant intellectual disability 48.
MONDO:0030917	intellectual disability, autosomal dominant 51	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F78.A9 'Other genetic related intellectual disability', is a residual NEC rubric, not autosomal dominant intellectual disability 51.
MONDO:0030918	intellectual disability, autosomal dominant 52	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F78.A9 'Other genetic related intellectual disability', is a residual NEC rubric, not autosomal dominant intellectual disability 52.
MONDO:0030953	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, Q87.19 'Other congenital malformation syndromes predominantly associated with short stature', is a residual grouping rather than this specific short stature-facial dysmorphism-skeletal anomalies syndrome.
MONDO:0030963	Li-Campeau syndrome	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0030967	deafness, congenital, and adult-onset progressive leukoencephalopathy	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, G93.44 'Adult-onset leukodystrophy with axonal spheroids', is the distinct CSF1R-related disease, not congenital deafness with adult-onset progressive leukoencephalopathy.
MONDO:0030969	intellectual developmental disorder, autosomal dominant 68	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F84.8 'Other pervasive developmental disorders', is a residual bucket, not autosomal dominant intellectual developmental disorder 68.
MONDO:0030970	immunodeficiency 106, susceptibility to viral infections	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Only anaemia codes are offered; none denotes immunodeficiency 106 with susceptibility to viral infections.
MONDO:0030971	immunodeficiency 78 with autoimmunity and developmental delay	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV and nutritional anaemia codes; none denotes immunodeficiency 78 with autoimmunity and developmental delay.
MONDO:0030973	immunodeficiency 77	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are HIV codes and broad immunodeficiency groupings such as D80; none denotes immunodeficiency 77.
MONDO:0030977	neuronopathy, distal hereditary motor, autosomal recessive 7	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, G60.0 'Hereditary motor and sensory neuropathy', is a broad grouping of sensorimotor neuropathies, whereas this term is a purely motor distal neuronopathy subtype.
MONDO:0030981	immunodeficiency 79	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Only anaemia codes are offered; none denotes immunodeficiency 79.
MONDO:0030983	Waardenburg syndrome, IIa 2F	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No Waardenburg syndrome rubric is offered; the closest, E31.22 'Multiple endocrine neoplasia [MEN] type IIA', shares only the string 'IIA'.
MONDO:0030994	neurodevelopmental disorder with or without autism or seizures	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates, F88/F89, are residual psychological-development buckets and F84.0 'Autistic disorder' names only one possible feature; none denotes this specific neurodevelopmental disorder.
MONDO:0030996	bleeding disorder, platelet-type, 24	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate concerns platelet function or bleeding; the closest inherited disorder offered, E76.211 'Morquio B mucopolysaccharidoses', is an unrelated lysosomal storage disease.
MONDO:0030997	mitochondrial complex I deficiency, nuclear type 37	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0030998	hearing loss, autosomal dominant 80	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', is a broad rubric for hearing loss in general, far broader than this specific autosomal dominant nonsyndromic deafness locus.
MONDO:0031003	hypercholanemia, familial, 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate concerns bile-acid transport or cholestasis; the closest, D13.91 'Familial adenomatous polyposis', shares only the word 'familial' and is an unrelated intestinal tumour syndrome.
MONDO:0031006	neurodegeneration with ataxia and late-onset optic atrophy	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, G11.2 'Late-onset cerebellar ataxia', is a broad rubric for late-onset hereditary ataxias and does not capture the optic atrophy that defines NDAXOA.
MONDO:0031007	spondyloepiphyseal dysplasia, sensorineural hearing loss, impaired intellectual development, and leber congenital amaurosis	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate, H90.5 'Unspecified sensorineural hearing loss', is an unspecified residual rubric for one feature of this multisystem skeletal-dysplasia/retinal syndrome.
MONDO:0031009	Glanzmann thrombasthenia 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D69.1 'Qualitative platelet defects', is a broad rubric covering all qualitative platelet disorders (Bernard-Soulier, storage-pool disease and others), not specifically Glanzmann thrombasthenia type 2.
MONDO:0031010	odontochondrodysplasia 2 with hearing loss and diabetes	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', denotes only the deafness feature of this odontochondrodysplasia syndrome, not the skeletal and diabetic phenotype.
MONDO:0031030	immunodeficiency 107, susceptibility to invasive staphylococcus aureus infection	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, A49.01 'Methicillin susceptible Staphylococcus aureus infection, unspecified site', codes an actual staphylococcal infection, whereas the Mondo term is the inherited susceptibility state that predisposes to it.
MONDO:0031047	Stickler syndrome, type 6	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No collagenopathy or Stickler code is offered; the closest, E76.29 'Other mucopolysaccharidoses', is an unrelated residual metabolic rubric.
MONDO:0031054	ciliary dyskinesia, primary, 48, without situs inversus	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate, Q89.3 'Situs inversus', denotes the laterality defect that this form of primary ciliary dyskinesia is explicitly defined as lacking.
MONDO:0031057	dyskeratosis congenita, digenic	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, Q84.8 'Other specified congenital malformations of integument', is a residual skin bucket and does not denote this telomere-biology bone-marrow-failure syndrome.
MONDO:0031068	Charcot-Marie-Tooth disease, axonal, IIa 2II	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate, G60.0 'Hereditary motor and sensory neuropathy', is the broad rubric covering all CMT/HMSN forms, not this axonal subtype.
MONDO:0031115	dyskinesia with orofacial involvement	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, G24.4 'Idiopathic orofacial dystonia', denotes an idiopathic adult focal dystonia, a different entity from ADCY5-related paroxysmal dyskinesia.
MONDO:0031332	Glanzmann thrombasthenia 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D69.1 'Qualitative platelet defects', is a broad rubric spanning all qualitative platelet disorders, so it is broader than Glanzmann thrombasthenia itself.
MONDO:0032485	intellectual developmental disorder 61	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F78.A 'Other genetic related intellectual disabilities', is an explicit residual 'other' bucket for genetic intellectual disability, not a code for this numbered disorder.
MONDO:0032526	spinocerebellar ataxia 48	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, G11 'Hereditary ataxia', is the block rubric covering every hereditary ataxia and is far broader than spinocerebellar ataxia 48.
MONDO:0032571	spondyloepimetaphyseal dysplasia, Krakow type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No skeletal dysplasia code is offered; the closest, I77.3 'Arterial fibromuscular dysplasia', shares only the word 'dysplasia' and is a vascular disease.
MONDO:0032572	cardiac, facial, and digital anomalies with developmental delay	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, Q87.0 'Congenital malformation syndromes predominantly affecting facial appearance', is a grouping of many facial malformation syndromes and is broader than this TRAF7-related syndrome.
MONDO:0032579	warburg-cinotti syndrome	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0032592	cardiomyopathy, dilated, 2c	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, I42.0 'Dilated cardiomyopathy', denotes dilated cardiomyopathy in general, far broader than this genetically defined subtype 2C.
MONDO:0032599	immunodeficiency 15a	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D80 'Immunodeficiency with predominantly antibody defects', is a broad grouping rubric for a whole class of immune defects and does not denote this numbered inborn error of immunity.
MONDO:0032600	Snijders Blok-Campeau syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F78.A9 'Other genetic related intellectual disability', is an explicit residual 'other' bucket, not a code for the CHD3-related Snijders Blok-Campeau syndrome.
MONDO:0032606	mitochondrial complex I deficiency, nuclear type 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad rubric covering all mitochondrial metabolic disease, not this specific nuclear-gene complex I deficiency.
MONDO:0032608	mitochondrial complex I deficiency, nuclear type 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad rubric covering all mitochondrial metabolic disease, not this specific nuclear-gene complex I deficiency.
MONDO:0032609	mitochondrial complex I deficiency, nuclear type 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad rubric covering all mitochondrial metabolic disease, not this specific nuclear-gene complex I deficiency.
MONDO:0032610	mitochondrial complex I deficiency, nuclear type 5	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad rubric covering all mitochondrial metabolic disease, not this specific nuclear-gene complex I deficiency.
